[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] brush-apply-at: world=(86.01, 504.84), mode=Lower, radius=50.0, strength=1.00, height_pre=Some(135.87515)
[BRUSH-DBG] brush-height-delta: world=(86.01, 504.84), height_pre=Some(135.87515), height_post=Some(130.89381), delta=Some(-4.9813385), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=4, dirty_indices=[24, 31, 25, 32], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=31, vertices_len=9600, slot_map_lookup=Some(Some(31)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=31, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=32, vertices_len=9600, slot_map_lookup=Some(Some(32)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=32, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=4, dirty_indices=[24, 31, 25, 32], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=31, vertices_len=9600, slot_map_lookup=Some(Some(31)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=31, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=32, vertices_len=9600, slot_map_lookup=Some(Some(32)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=32, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] brush-apply-at: world=(445.02, 517.74), mode=Smooth, radius=50.0, strength=1.00, height_pre=Some(86.735855)
[BRUSH-DBG] brush-height-delta: world=(445.02, 517.74), height_pre=Some(86.735855), height_post=Some(94.65167), delta=Some(7.9158173), modified=true
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=1, dirty_indices=[24], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-render-source: models_total=96, drawn_models=39, terrain_cluster_models=0
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] terrain-brush-update-emit: site=take_events_drain:1280
[BRUSH-DBG] terrain-brush-update-handle: received_dirty_count=2, dirty_indices=[24, 25], viewport_is_some=true, upload_call_made_per_chunk=true
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=24, vertices_len=9600, slot_map_lookup=Some(Some(24)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=24, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-entry, chunk_index=25, vertices_len=9600, slot_map_lookup=Some(Some(25)), slot_map_len=49, terrain_chunks_len=49, adapter_ptr=0x489943a3020
[BRUSH-DBG] mesh-upload: site=update_terrain_chunk-success, stored_chunk_index=25, affected_clusters=0, terrain_clusters_total=0 (if affected=0, second ┬º7.7 trap candidate at terrain_clusters.filter)
